,team,year,offense_fg,offense_fga,offense_fg%,offense_3p,offense_3pa,offense_3p%,offense_2p,offense_2pa,offense_2p%,offense_ft,offense_fta,offense_ft%,offense_orb,offense_drb,offense_trb,offense_ast,offense_stl,offense_blk,offense_tov,offense_pf,offense_pts
154,philadelphia_76ers,2005,0.4838622082373517,0.5742839377112218,0.3228191577881618,0.4692725388294688,0.5027783168813899,0.3962685336459383,0.48013286373526126,0.5512856610092077,0.3310834574178843,0.6112794701110802,0.5862428699285591,0.7381853333370367,0.31917546681469017,0.5958165339639971,0.5216914389062328,0.3796442115659523,0.7118973267487478,0.3382442450558766,0.6991134907225072,0.49098833267102193,0.5657985549736047
155,seattle_supersonics,2005,0.4159921828427191,0.3835186579701778,0.4013866567631697,0.6851872279728743,0.6933480811222319,0.5457099299675666,0.2493118941533013,0.2757992773540533,0.45775942209380577,0.5443813421355708,0.5206583445826991,0.7442785929928816,0.5845785141460975,0.2290935752132762,0.3778417283638088,0.0863838668512868,0.2584011200697175,0.36775377885279026,0.4077171943789971,0.5832008323896771,0.5587090364238521
156,los_angeles_lakers,2005,0.43295968919137695,0.4887684674824779,0.3228191577881618,0.6624593659577791,0.6891131974724356,0.4578032262489617,0.2905299244357941,0.3390866898153726,0.3838651093661851,0.5220819661437345,0.5288564102509317,0.665066217466898,0.5514031332296717,0.5550695385472507,0.6786183958616047,0.32727629286690485,0.16770187873391137,0.3825085457512472,0.5150737246108167,0.3757227080227031,0.5516195178740989
157,golden_state_warriors,2005,0.5686997399806428,0.8176741222084167,0.24425165881315256,0.628367572935136,0.667938779223453,0.43143121513338073,0.4389148334527684,0.5438400830725819,0.27830180546958344,0.17644163827026987,0.34030089988158424,0.32993693639542865,0.6343415855207365,0.4328285522970101,0.6132321637968665,0.5053272164436665,0.45793945100849087,0.5153014478373589,0.4077171943789971,0.43335552034686253,0.5516195178740989
158,new_york_knicks,2005,0.5177972209346681,0.4690341281989217,0.4799541557381783,0.37836109076908747,0.392671341986681,0.4665938966208227,0.5708125303567453,0.5885135506923367,0.44720309170414557,0.41058508618455236,0.44687575356860676,0.604133620908449,0.4352893000221811,0.3649168932690988,0.3909189747767566,0.31680270912709557,0.4397996027413297,0.23496087676667862,0.5764203133147133,0.5832008323896771,0.5019928880258278
159,milwaukee_bucks,2005,0.5008297145860102,0.4492997889153656,0.4687302273131771,0.2192660566634201,0.2317457632944144,0.42264054476152024,0.677979409091227,0.7225339535516008,0.3838651093661851,0.6001297821151619,0.619035132601489,0.6345999191876734,0.4684646809386069,0.37849922507468126,0.4301507140155991,0.39011779530576196,0.22212142353539502,0.27922517746204917,0.43839048873094566,0.3757227080227031,0.49844812875095146
161,minnesota_timberwolves,2005,0.5856672463293012,0.4887684674824779,0.5697455831381875,0.3101775047238014,0.34608762183891967,0.3698965225303569,0.6862230151477251,0.6443553852170302,0.5527663956007474,0.23219007824986088,0.20913184918986422,0.7808381509279503,0.38552622864754205,0.6773105247974909,0.652463903035709,0.6414838050611895,0.05886278913094395,0.5743205154311863,0.3463706056751002,0.3411430206282078,0.48426909165144527
162,cleveland_cavaliers,2005,0.5347647272833265,0.5348152591441095,0.4350584420381734,0.1851742636407771,0.21904111234502488,0.255617807696171,0.727441045430218,0.7783757880762942,0.3627524485868648,0.4774832141600614,0.5616486729238616,0.5127347260707755,0.7338677282700141,0.2970052342411875,0.5609231781450753,0.557695135142714,0.4942191475428133,0.5890752823296432,0.4537271359069198,0.4564086452765266,0.4736348138268158
163,san_antonio_spurs,2005,0.4584109487143646,0.3506280924975839,0.5024020125881801,0.4692725388294688,0.4731341313328144,0.5281285892238456,0.45540204556576547,0.44704756989644656,0.49998474365244644,0.34368695820904294,0.5124602789144664,0.3421234557071191,0.4684646809386069,0.5279048749360858,0.5740004245580231,0.452959297744619,0.40351990620700723,0.7366229513142117,0.4230538415549713,0.2604570833743842,0.46300053600218644
164,los_angeles_clippers,2005,0.46689470188869386,0.2848469615523961,0.5697455831381875,0.08289888457284805,0.10046437015072313,0.3698965225303569,0.727441045430218,0.7411478983931652,0.44720309170414557,0.6670279100906712,0.6600254609426515,0.6711594771227428,0.4684646809386069,0.4599932159081745,0.508614192493285,0.6205366375815706,0.3672402096726847,0.5153014478373589,0.7297867850744555,0.4103023954171988,0.44527673962780395
165,houston_rockets,2005,0.38205717014540275,0.3243156401195084,0.3901627283381679,0.5260921938672071,0.5366573860797618,0.5369192595957061,0.33174795471828694,0.37631457949850156,0.39442143975584476,0.3659863342008793,0.3730931625545141,0.6894392560902769,0.2528247049818383,0.7044751884086553,0.5740004245580231,0.40059137904557157,0.29468081660404,0.44152761334507457,0.43839048873094566,0.38724927048753516,0.4240081839785447
166,chicago_bulls,2005,0.38205717014540275,0.4624560151044033,0.26669951566315564,0.4692725388294688,0.4943085495817969,0.47538456699268317,0.3729659850007798,0.49544382648451407,0.23607648391094213,0.34368695820904294,0.43867768790037415,0.5005482067590857,0.5016400618550327,0.6908928566030733,0.7570818743392895,0.42153854652519046,0.3128206648712011,0.4267728464466178,0.8831532568341975,0.6984664570379959,0.4027396283292859
167,charlotte_bobcats,2005,0.5008297145860102,0.6729556341290035,0.26669951566315564,0.20790212565587243,0.2063364613956354,0.5281285892238456,0.677979409091227,0.8677227233158039,0.11995684962468084,0.27678883023353396,0.4878660819097692,0.25072456086944567,0.6675169664371623,0.2698405706300231,0.48245969966739033,0.4843800489640472,0.5849183888786195,0.5595657485327296,0.545747018962765,0.514041457600686,0.39565010977953274
168,memphis_grizzlies,2005,0.33963840427375724,0.20590960441817058,0.4350584420381734,0.5033643318521117,0.5197178514805758,0.47538456699268317,0.3070171365487912,0.32791832291043377,0.4683157524834659,0.332537270213125,0.41408349089567664,0.5249212453824653,0.26941239544005147,0.21551124340769423,0.1293740465178042,0.3796442115659523,0.5849183888786195,0.6185848161265569,0.5610836661387392,0.5370945825303497,0.3637472763056446
169,detroit_pistons,2005,0.3905409233197314,0.3243156401195084,0.4013866567631697,0.2647217806936108,0.2952690180413618,0.3698965225303569,0.521350894017754,0.5922363396606494,0.3416397878075439,0.42173477418047034,0.537054475919164,0.43352235054479255,0.6177538950625237,0.5550695385472507,0.7047728886874993,0.47390646522423796,0.3128206648712011,0.6628491168219275,0.43839048873094566,0.15671802119089745,0.3602025170307678
170,indiana_pacers,2005,0.1954146003101621,0.12039413418942668,0.26669951566315564,0.5147282628596593,0.5663015716283372,0.36110585215849633,0.15863222753181694,0.23857138767092434,0.3416397878075439,0.6335788461029165,0.5944409355967915,0.7564651123045714,0.23623701452362536,0.4056638886858457,0.27322375706022817,0.09685745059109607,0.40351990620700723,0.41201807954816094,0.5150737246108167,0.502514895135854,0.34956823920613833
171,utah_jazz,2005,0.3650896637967443,0.22564394370172672,0.45750629888817584,0.10562674658794347,0.1470480902984846,0.22045512620872856,0.6120305606392381,0.6666921190269073,0.3627524485868648,0.6001297821151619,0.6600254609426515,0.5432010243500001,0.6011662046043107,0.120434920768618,0.27322375706022817,0.5262743839232854,0.24026127180255616,0.44152761334507457,0.7451234322504299,0.9289977063346336,0.34956823920613833
172,portland_trail_blazers,2005,0.43295968919137695,0.3243156401195084,0.4799541557381783,0.3442692977464444,0.3545573891385126,0.5193379188519857,0.5131072879612554,0.5438400830725819,0.42609043092482585,0.17644163827026987,0.3321028342133516,0.34821671536296334,0.4352893000221811,0.37849922507468126,0.4039962211897044,0.39011779530576196,0.3309605131383623,0.7366229513142117,0.7757967266023782,0.24893052090955262,0.34602347993126203
173,atlanta_hawks,2005,0.4838622082373517,0.5282371460495912,0.36771487148816606,0.1851742636407771,0.25715506519319337,0.0798044002589613,0.677979409091227,0.7411478983931652,0.3416397878075439,0.18759132626618824,0.38129122822274675,0.2629110801811348,0.7006923473535884,0.2698405706300231,0.508614192493285,0.25396120668823846,0.4397996027413297,0.3825085457512472,0.7911333737783526,0.6754133321083322,0.338933961381509
174,new_jersey_nets,2005,0.2887358852277825,0.3243156401195084,0.23302773038815136,0.36699715976153974,0.37573180738749506,0.5193379188519857,0.35647877288778274,0.5215033492627045,0.14106951040400117,0.37713602219679765,0.43047962223214153,0.5797605822850694,0.2030616336071996,0.3513345614635168,0.19476027858254225,0.452959297744619,0.4760792992756522,0.32348947815741974,0.4997370774348423,0.6408336447138365,0.2928520908081146
175,new_orleans_hornets,2005,0.2463171193561369,0.4361435627263278,0.07589273243813416,0.3442692977464444,0.4307852948348495,0.1061764113745427,0.33999156077478565,0.5326717161676431,0.0988441888453605,0.1652919502743519,0.21732991485809683,0.5980403612526034,0.5348154427714588,0.17476424799094736,0.286301003473176,0.39011779530576196,0.2584011200697175,0.32348947815741974,0.5917569604906878,0.502514895135854,0.18650931256181957
176,phoenix_suns,2006,1.0,0.9621851515375639,0.7773452564710339,0.9535723732560744,0.8634422917389935,0.776107231642107,0.6875977245366147,0.4986422875314099,0.8218741320838042,0.0,0.0,0.9111969708988437,0.20523794911195048,0.7343369826068836,0.6103790265553337,0.9255648690603258,0.30575536807003045,0.5279595652545673,0.39118788291593054,0.21589981878684325,0.9343874215598809
177,seattle_supersonics,2006,0.6304777342932556,0.6266544097459363,0.5102557218150771,0.6077556272080945,0.6007221557566826,0.5538659366239836,0.5233731931621824,0.508492300680498,0.5259692497572417,0.4998097046553074,0.48713450178472534,0.7815481505342509,0.6624807779989657,0.16537342853241976,0.32675949473511084,0.427736067363173,0.49509481314184023,0.3304411772042729,0.5849008292608616,0.5505445379064504,0.7121534761262259
178,washington_wizards,2006,0.5273552415378847,0.5907046874111195,0.3500020010215037,0.44719785225724656,0.4670575251691913,0.4427452891149221,0.534321495253811,0.6168424453204653,0.3286993282061996,0.7586397302803771,0.7844763405364408,0.608683056714793,0.69401476619807,0.32155950219991997,0.533028245149819,0.2505427650641866,0.5792456776182002,0.3912160658351327,0.4742077170637582,0.4425946285130288,0.6776688983865212
179,toronto_raptors,2006,0.5617294057896755,0.578721446632847,0.44348333815108787,0.6077556272080945,0.5961130305640107,0.5856146930551441,0.4357867764291518,0.4690922480841464,0.42733428898172,0.5087348779527234,0.4744816575825247,0.8185906706384198,0.36290789010747293,0.24346646536616967,0.184949728824999,0.3180449754638003,0.26367993583185045,0.26966628857341307,0.3635146048666545,0.593724501663819,0.6546791798933842
180,denver_nuggets,2006,0.6304777342932556,0.6026879281893921,0.5369646752806735,0.22488708694068804,0.2873016426549787,0.18875523766563773,0.8737188600943042,0.8138427083022237,0.5259692497572417,0.5801362643320531,0.6452950543122336,0.5284242631557595,0.44174286060523416,0.5112140202247413,0.5459200420507375,0.6555560274618699,0.6844342582136502,0.6191218982008571,0.5987374682854998,0.4533896194523707,0.6240262219025354
181,miami_heat,2006,0.5961035700414655,0.36901473301308,0.763990779738236,0.44719785225724656,0.4947122763252241,0.34749901982144005,0.6219079119868417,0.4050671626150747,0.8958503526654451,0.46410901146564243,0.6452950543122336,0.256779115725182,0.36290789010747293,0.7678054269642055,0.7779723862672845,0.4192982910632214,0.2426422197127605,0.5887344538854272,0.5572275512115858,0.46418461039171305,0.6086997429071113
182,los_angeles_lakers,2006,0.5445423236637801,0.5547549650763018,0.43012886141829,0.5213014406960995,0.5730674046006501,0.3792477762526006,0.49052828688729594,0.4740172546586901,0.5136398796603009,0.46410901146564243,0.537745878593528,0.5345980165064538,0.5678788134016522,0.5112140202247413,0.6619462141590114,0.4614871725629801,0.5161325292609303,0.42160351015056263,0.4742077170637582,0.4965695832097396,0.5895416441628307
183,philadelphia_76ers,2006,0.5531358647267277,0.5068220019632124,0.49690124508227923,0.26193888116011443,0.26425601669161813,0.49830561286945263,0.7313909329031298,0.7695176491313278,0.39034617869090027,0.6336873041165505,0.6579478985144341,0.6272043167668777,0.3786748842070251,0.43312098339099137,0.40411027614062656,0.38554718586341424,0.5582079614991103,0.5127658430968525,0.501880995113034,0.2590797825442117,0.5895416441628307
184,dallas_mavericks,2006,0.5015746183490424,0.3809979737913526,0.5503191520134714,0.3236918715258251,0.31034726861833933,0.5776775039473541,0.6109596098952127,0.6168424453204653,0.4519930291756009,0.6872383439010474,0.651621476413334,0.7692006438328604,0.69401476619807,0.43312098339099137,0.6619462141590114,0.19991610726447603,0.4109439486654804,0.679896786831717,0.43269779998984426,0.42100464663434417,0.5780467849162619
185,sacramento_kings,2006,0.5015746183490424,0.47686390001753143,0.44348333815108787,0.43484725418410447,0.47627577555453554,0.3951221544681813,0.5124248910705534,0.513417307255042,0.4766517693694805,0.5622859177372207,0.537745878593528,0.7753743971835559,0.34714089600792075,0.5000578721056339,0.4427856668433839,0.562740488162401,0.4530193809036604,0.315247455046558,0.5710641902362237,0.2051048278475009,0.5703835454185501
186,golden_state_warriors,2006,0.484387536223147,0.6805789932481625,0.16303932676233396,0.6324568233543787,0.7113411603808135,0.3157502633902799,0.3153554534212346,0.42969219548779447,0.27938184781843906,0.4194831449785614,0.5503987227957287,0.36790667603769067,0.5994128016007566,0.5112140202247413,0.6748380110599299,0.427736067363173,0.4530193809036604,0.43679723230827766,0.501880995113034,0.5613395288457924,0.5550570664231255
187,boston_celtics,2006,0.5015746183490424,0.3450482514565349,0.6170915356774606,0.3977954599646781,0.40713889766445377,0.48243123465387283,0.54526979734544,0.47894226123323413,0.612274840435822,0.5176600512501397,0.5630515669979292,0.5963355500134031,0.2683059255101595,0.44427713151009823,0.32675949473511084,0.4446116199630764,0.36886851642730034,0.5431532874122823,0.8477969707289829,0.6800844291785563,0.5358989676788448
188,milwaukee_bucks,2006,0.5273552415378847,0.5247968631306208,0.43012886141829,0.45954845033038877,0.43479364882048654,0.6253006385940948,0.5233731931621824,0.5971424190222892,0.34102869830313975,0.40163279838372906,0.49346092388582574,0.49138174305158927,0.48904384290389097,0.46658942774831247,0.533028245149819,0.5036760540627387,0.4319816647845703,0.26966628857341307,0.5710641902362237,0.5073645741490815,0.5282357281811325
189,chicago_bulls,2006,0.5531358647267277,0.6506208913024816,0.33664752428870587,0.5336520387692416,0.5131487770959126,0.6173634494863047,0.49052828688729594,0.6119174387459209,0.2547231076245588,0.28560554551731837,0.3795853260660198,0.49138174305158927,0.44174286060523416,0.6674000938922411,0.7392969955645261,0.5374271592625457,0.2005667874745805,0.40640978799284777,0.6125741073101376,0.6908794201178983,0.5282357281811325
190,cleveland_cavaliers,2006,0.45860691303430456,0.4109560757370336,0.44348333815108787,0.44719785225724656,0.5085396519032404,0.2998758851746992,0.4467350785207804,0.4247671889132505,0.5259692497572417,0.5444355711423884,0.651621476413334,0.4358179628953356,0.5521118193020997,0.5446824645820627,0.6748380110599299,0.28429387026399344,0.34783080030821045,0.49757212093913744,0.4742077170637582,0.2806697644228964,0.5205724886834202
192,atlanta_hawks,2006,0.49298107728609464,0.47087227962839556,0.44348333815108787,0.3360424695989674,0.33339289458169996,0.5221171801928235,0.6000113078035841,0.6611675044913605,0.34102869830313975,0.5087348779527234,0.5630515669979292,0.5654667832599284,0.757082742596279,0.16537342853241976,0.417002073041545,0.35179608066360746,0.4109439486654804,0.49757212093913744,0.723267219507241,0.7016744110572406,0.505246009687996
193,los_angeles_clippers,2006,0.5445423236637801,0.43492255729357787,0.5903825822118649,0.1260823023555509,0.15824613726015951,0.33956183071364987,0.8408739538194181,0.8187677148767674,0.4766517693694805,0.5533607444398044,0.5124401901891268,0.8185906706384198,0.2998399137092639,0.8124300194406339,0.7779723862672845,0.43617384366312484,0.26367993583185045,0.6950905089894318,0.5572275512115858,0.46418461039171305,0.505246009687996
194,charlotte_bobcats,2006,0.51016815941199,0.7285119563612519,0.16303932676233396,0.3360424695989674,0.3933115220864375,0.2998758851746992,0.6109596098952127,0.8089177017276794,0.1191000365582166,0.43733349157339374,0.5503987227957287,0.4358179628953356,0.6151797957003088,0.22115416912795546,0.3525430885369488,0.4446116199630764,1.0,0.42160351015056263,0.5157176341376719,0.5829295107244766,0.4937511504414278
195,detroit_pistons,2006,0.5359487826008325,0.518805242741485,0.4568378148838864,0.5336520387692416,0.4993214015178961,0.6570493950252554,0.4686316827040383,0.5232673204041297,0.3780168085939595,0.24990485232765372,0.36693248186381916,0.4234704561939451,0.5836458075012044,0.32155950219991997,0.4427856668433839,0.7061826852615805,0.3899062325463903,0.679896786831717,0.12829174144780953,0.0,0.4899195306925714
196,new_york_knicks,2006,0.3640779613418814,0.2611655660086286,0.4568378148838864,0.17548469464811953,0.18129176322352014,0.48243123465387283,0.5671664015286976,0.6513174913422731,0.3163699581092588,0.7497145569829609,0.8540669836485444,0.41729670284325016,0.69401476619807,0.34387179843813415,0.5588118389516569,0.19147833096452418,0.32679308418912034,0.26966628857341307,1.0,0.8420092932686887,0.44394009370629794
197,san_antonio_spurs,2006,0.5445423236637801,0.35703149223480746,0.6838639193414497,0.48424964647667307,0.44862102439850293,0.6649865841330456,0.5233731931621824,0.44446721521142657,0.6369335806297023,0.15172794605607537,0.3226475271561169,0.26912662242657254,0.34714089600792075,0.6004632051775984,0.5717036358525763,0.4446116199630764,0.28471765195094034,0.634315620358572,0.44653443901448214,0.2590797825442117,0.44394009370629794
198,orlando_magic,2006,0.45860691303430456,0.23120746406294768,0.6838639193414497,0.1384329004286931,0.13059138610412674,0.5935518821629343,0.720442630811501,0.6808675307895367,0.5136398796603009,0.5176600512501397,0.6199893659078324,0.44199171624602984,0.4259758665056819,0.3996525390336699,0.40411027614062656,0.21679165986437945,0.26367993583185045,0.43679723230827766,0.6402473853594134,0.5181595650884239,0.41711875546430555
199,indiana_pacers,2006,0.3297037970900913,0.3090985291217181,0.30993857082311016,0.49660024454981516,0.5454126534446173,0.3792477762526006,0.22776903668820403,0.3016420245496514,0.3780168085939595,0.43733349157339374,0.5250930343913274,0.48520798970089435,0.44174286060523416,0.6116193532967054,0.6619462141590114,0.360233856963559,0.4319816647845703,0.5279595652545673,0.6679206634086895,0.3994146647556599,0.3788025579757444
200,new_jersey_nets,2006,0.3211102560271436,0.33905663106739903,0.25652066389191885,0.41014605803782017,0.4947122763252241,0.2284411832045884,0.30440715132960605,0.38044212974235486,0.34102869830313975,0.5087348779527234,0.5503987227957287,0.6148568100654879,0.2840729196097117,0.5893070570584911,0.5072446513479801,0.6218049222620631,0.32679308418912034,0.28486001073112804,0.43269779998984426,0.5073645741490815,0.374970938226888
201,new_orleans/oklahoma_city_hornets,2006,0.37267150240482905,0.42293931651530614,0.25652066389191885,0.15078349850183526,0.18129176322352014,0.2998758851746992,0.6109596098952127,0.7842926688549596,0.1560881468490377,0.4998097046553074,0.537745878593528,0.6148568100654879,0.4732768488043385,0.3661840946763484,0.40411027614062656,0.24210498876423472,0.4740570970227503,0.3456348993619879,0.4050245219405684,0.3562347009982914,0.33665474073832685
202,utah_jazz,2006,0.28673609177535353,0.2611655660086286,0.2832296173575145,0.16313409657497732,0.20433738918688069,0.27606431785132923,0.47957998479566694,0.6266924584695533,0.20540562723679825,0.6336873041165505,0.76549707423314,0.3740804293883863,0.7728497366958311,0.3661840946763484,0.649054417258092,0.5036760540627387,0.2426422197127605,0.679896786831717,0.723267219507241,0.6800844291785563,0.32132826174290274
203,memphis_grizzlies,2006,0.28673609177535353,0.20124936211726663,0.3633564777543008,0.5830544310618102,0.5684582794079779,0.5776775039473541,0.10733771368028722,0.1883668733351404,0.36568743849701935,0.312381065409567,0.4618288133803241,0.3246904025828262,0.31560690780881606,0.3661840946763484,0.27519230713143406,0.3096071991638487,0.4319816647845703,0.5887344538854272,0.46037107803912025,0.3130547372409226,0.3136650222451904
204,minnesota_timberwolves,2006,0.4328262898454622,0.35703149223480746,0.4701922916166843,0.16313409657497732,0.2135556395722249,0.22050399409679783,0.6657011203533568,0.6956425505131684,0.41500491888477986,0.26775519892248606,0.3226475271561169,0.6148568100654879,0.2683059255101595,0.42196483527188405,0.300975900933272,0.4446116199630764,0.32679308418912034,0.634315620358572,0.5572275512115858,0.4857745922703973,0.2945069235009098
205,houston_rockets,2006,0.24376838646061577,0.29112366795430966,0.16303932676233396,0.3977954599646781,0.47627577555453554,0.2443155614201687,0.21682073459657542,0.3607421034441791,0.23006436743067785,0.3391565853018157,0.38591174816712015,0.6210305634161828,0.34714089600792075,0.6227755014158126,0.5845954327534958,0.3096071991638487,0.4109439486654804,0.36082862151970285,0.5572275512115858,0.4533896194523707,0.2332010075192117
206,portland_trail_blazers,2006,0.3297037970900913,0.30310690873258217,0.32329304755590804,0.23723768501383025,0.2688651418842902,0.3792477762526006,0.4686316827040383,0.5922174124477455,0.24239373752761798,0.1606531193534917,0.36060605976271876,0.1888678288675385,0.41020887240612974,0.13190498417509827,0.08181535361764536,0.21679165986437945,0.26367993583185045,0.5735407317277122,0.5849008292608616,0.41020965569500223,0.18338995078408232
207,phoenix_suns,2007,0.9411177352881268,0.7330873458344784,0.9425203452753312,0.8729479682709889,0.7712706465128951,0.8594996926641014,0.686474182319619,0.38544951157534885,0.9268222388191114,0.2930878742585801,0.26311063994731226,0.8636224759191407,0.14351679824391467,0.6820350509029389,0.43592061551207106,0.8307125871395228,0.26419755325201844,0.5128511312254788,0.4547439251163282,0.21391995102001113,0.9386322600358936
208,golden_state_warriors,2007,0.798582361472586,0.9026282007588609,0.5056826566255355,0.7259097481476215,0.7712706465128951,0.43376637741530144,0.6210919098295519,0.5168174693005771,0.6189321586635512,0.3432206466017693,0.5058821910405703,0.3287539948688807,0.5268579387844232,0.4624724700843891,0.5449400610217889,0.6436848021639819,0.8914701656151519,0.6619936708523918,0.6657353371539291,0.6272075890033474,0.7963990273407815
209,denver_nuggets,2007,0.6845540624201537,0.6907021321033833,0.5338657333126199,0.3783648642196626,0.45301790017631766,0.23575088195074276,0.8172387272997534,0.7029220760779843,0.5749478614984711,0.724229716410008,0.7902717223212438,0.4992065877310512,0.6341934581357656,0.6381225347392289,0.7872054954878291,0.6080604621686406,0.682379294827441,0.5957080976848749,0.7360658078331294,0.3597861761906002,0.7541134716746674
210,washington_wizards,2007,0.5705257633677208,0.7048305366804153,0.3224926581594929,0.49866886250241754,0.557444582568007,0.3545601792294774,0.5426331828414717,0.5989224428788449,0.37701852425561155,0.7543093798159215,0.7694627322275361,0.6108824244338531,0.6341934581357656,0.3160974162053559,0.5207135175751855,0.32306574220591144,0.5255611417366575,0.4797083446417203,0.356281266165448,0.4570303263043264,0.7118279160085526
211,los_angeles_lakers,2007,0.6085351963851982,0.5706106931986125,0.5479572716561616,0.5788715280242543,0.6220896716676243,0.4040640530956171,0.5164802738454445,0.418291501006656,0.6299282329548211,0.5136720725686128,0.5960544814466375,0.5050842633469882,0.419522419433081,0.5210224916360022,0.5207135175751855,0.5368117821779586,0.4210157063428017,0.5625653111011164,0.5954048664747288,0.5542744764180526,0.6733865017666304
212,memphis_grizzlies,2007,0.4945068973327659,0.37987723140868246,0.5338657333126199,0.4050990860602747,0.40329090856122746,0.5426748999208086,0.5295567283434581,0.5168174693005771,0.475983192877041,0.7342562708786455,0.755590072165064,0.5873717219701047,0.38885512818984014,0.3160974162053559,0.31478789827905096,0.3497839972024174,0.31647027094894625,0.5459939178092372,0.7219997136972891,0.46918584506854233,0.6080360975553626
213,utah_jazz,2007,0.5705257633677208,0.401069838274231,0.6606895784044953,0.1644910894947646,0.21930103958539354,0.22585010717751483,0.8695445452918069,0.7357640655092911,0.5859439357897411,0.724229716410008,0.7972080523524798,0.48157356088324044,0.695528040622247,0.4624724700843891,0.6781860499781112,0.7238395671534994,0.3426066297974101,0.3968513781823242,0.6094709606105688,0.8216958892307993,0.6041919561311706
214,sacramento_kings,2007,0.4279903895521799,0.45758345658235816,0.3224926581594929,0.4585675297414992,0.4977721926298988,0.37436172877593327,0.38571572886531047,0.47302815005883453,0.3550263756730709,0.8044421521591107,0.8110807124149516,0.6108824244338531,0.25085231759525695,0.34537242698116244,0.24210826793923879,0.3319718272047469,0.6562429359789768,0.24770883855541126,0.46881001925216825,0.42056377001167905,0.5965036732827861
215,dallas_mavericks,2007,0.5040092555871354,0.37987723140868246,0.5620488099997034,0.4585675297414992,0.42815440436877256,0.6812857467459992,0.4903273648494178,0.48397547986927,0.475983192877041,0.5036455180999752,0.44345522075944666,0.8459894490713306,0.48085700191956215,0.5649350077997123,0.605506419638299,0.29634748720940557,0.2903339121004822,0.5459939178092372,0.370347360301288,0.48134136383275783,0.5465298347682873
216,milwaukee_bucks,2007,0.6370422711483068,0.6129959069297085,0.5338657333126199,0.44520041882119316,0.4729086968223537,0.43376637741530144,0.686474182319619,0.6208171024997162,0.5199674900421211,0.2028488840408395,0.33941027029090753,0.42279680472387104,0.5268579387844232,0.1258098461626126,0.2784480831091453,0.4477509321896057,0.3948793474943379,0.16485187209601515,0.5391404899313685,0.4570303263043264,0.5349974104957108
217,toronto_raptors,2007,0.5325163303502434,0.46464765887087367,0.5056826566255355,0.4585675297414992,0.4679359976608446,0.5030718008278964,0.5295567283434581,0.5168174693005771,0.48697926716831164,0.3933534189449586,0.39490091054079507,0.746068963600402,0.17418408948715525,0.49174748086019565,0.31478789827905096,0.5011874421826172,0.36874298864587385,0.3637085915985658,0.31408298375792765,0.23823098854844257,0.5273091276473262
218,seattle_supersonics,2007,0.5515210468589824,0.5352896817560329,0.46340804159491084,0.44520041882119316,0.4579905993378266,0.493171026054669,0.5687860918374984,0.5770277832579735,0.4319988957119616,0.33319409213313134,0.3324739402596717,0.7637019904482127,0.4961906475411827,0.21363487849003274,0.3269011700023532,0.3675961672000879,0.5255611417366575,0.33056580501480737,0.5954048664747288,0.43271928877589494,0.5119325619505571
219,chicago_bulls,2007,0.5420186886046129,0.5706106931986125,0.4211334265642855,0.3783648642196626,0.328700421138592,0.7505911701585941,0.6341683643275655,0.746711395319727,0.27805385563418084,0.35324720107040736,0.47813687091562634,0.4286744803398086,0.603526166892525,0.7113100616787456,0.8235453106577357,0.5100935271814526,0.5516975005851212,0.6122794909767542,0.6657353371539291,0.5907410327107,0.5004001376779806
220,san_antonio_spurs,2007,0.4945068973327659,0.2809783993694601,0.6606895784044953,0.5655044171039482,0.5226356884374439,0.6812857467459992,0.37263927436729727,0.30334453799708117,0.6189321586635512,0.30311442872721805,0.3879645805095593,0.5285949658107353,0.1895177351087758,0.6673975455150354,0.4601471589586754,0.49228135718378213,0.3948793474943379,0.5625653111011164,0.370347360301288,0.11667580090628493,0.488867713405404
221,new_jersey_nets,2007,0.3899809565347025,0.3233636131005553,0.4211334265642855,0.5788715280242543,0.5922534766985702,0.5030718008278964,0.21572182039113652,0.26502888366055605,0.464987118585771,0.4033799734135966,0.5405638411967499,0.3875307510282494,0.2968532544601181,0.5795725131876158,0.47226043068197676,0.652590887162817,0.10737940016123487,0.26428023184729044,0.49694220752384854,0.5299634388896212,0.45427044058767385
223,new_york_knicks,2007,0.3804785982803329,0.3021710062350077,0.4211334265642855,0.36499775329935635,0.40826360772273634,0.33475862968302206,0.41186863786133765,0.4511334904379628,0.4319988957119616,0.5838579538490778,0.7417174121025922,0.31699864363700614,0.695528040622247,0.5649350077997123,0.7750922237645269,0.18947446722338218,0.23806119440355433,0.24770883855541126,0.8204623726481699,0.6272075890033474,0.45042629916348187
224,houston_rockets,2007,0.3804785982803329,0.4505192542938416,0.2520349664417839,0.7392768590679276,0.7265163540593139,0.5921787737869484,0.04572791191696207,0.21576589951359543,0.30004600421672084,0.2429551019153908,0.32553761022843564,0.5403503170426098,0.4041887738114604,0.8430476101698756,0.7750922237645269,0.3765022521989233,0.36874298864587385,0.3968513781823242,0.412545642708808,0.2990085823695214,0.4312055920425208
225,charlotte_bobcats,2007,0.44699510606091897,0.5494180863330649,0.2661265047853257,0.3382635314587441,0.3535639169461371,0.44366715218852937,0.5295567283434581,0.7029220760779843,0.21207740988656137,0.4033799734135966,0.5197548511030421,0.4286744803398086,0.48085700191956215,0.25754739465374277,0.35112771344895666,0.5189996121802878,0.5516975005851212,0.4631369513498411,0.5110083016596885,0.7001407015886416,0.42736145061832875
